date,product,region,amount,quantity
2023-08-28,Processor,North,934.13,2
2023-08-18,Microphone,South,1778.49,18
2023-10-03,Laptop,Central,1700.55,25
2023-04-21,Keyboard,East,198.18,39
2024-12-20,Motherboard,South,646.06,43
2023-01-15,Power Supply,North,217.49,12
2024-07-27,Headphones,North,337.15,47
2023-11-21,Desk,North,129.01,44
2024-05-31,Webcam,North,1361.47,19
2023-04-12,Webcam,Central,1370.8,26
2024-03-17,Desk,East,198.07,50
2023-01-25,Laptop,West,1628.35,32
2024-07-08,Speaker,West,1588.7,44
2024-11-23,Mouse,Central,1593.16,24
2024-09-06,Processor,North,70.77,15
2024-08-14,Desk,Central,1863.26,49
2023-06-09,Chair,Central,1675.2,29
2023-09-25,Motherboard,West,1354.76,50
2023-01-17,External Drive,North,27.32,5
2023-08-08,Power Supply,North,1046.08,21
2024-09-19,Motherboard,West,532.48,3
2024-03-24,SSD,North,605.15,40
2023-01-25,Power Supply,South,273.92,24
2024-11-21,RAM,South,698.12,14
2023-09-17,Case,North,177.6,34
2023-04-11,Microphone,Central,419.66,8
2023-02-02,External Drive,West,930.7,35
2023-03-26,Desk,South,1450.3,20
2024-06-20,Speaker,Central,1681.14,1
2024-02-23,Motherboard,South,1474.57,19
2023-03-04,Monitor,West,957.27,20
2023-10-10,USB Cable,South,74.35,30
2024-12-25,Motherboard,Central,563.02,17
2023-04-11,Processor,South,1085.85,44
2024-12-18,Keyboard,East,176.68,30
2023-03-04,Headphones,Central,88.75,14
2024-06-22,Power Supply,North,252.83,12
2023-06-01,Power Supply,Central,74.12,41
2023-01-14,RAM,West,1008.83,1
2024-04-27,Power Supply,North,782.44,40
2023-05-27,Motherboard,Central,53.28,23
2023-07-16,Processor,North,703.11,23
2024-11-16,Chair,West,515.17,48
2023-03-13,Power Supply,East,1540.41,41
2023-02-21,Case,East,1167.85,48
2023-05-17,RAM,Central,901.31,5
2024-04-12,Microphone,South,351.06,30
2024-08-20,Case,Central,1721.39,47
2023-03-06,Cooling Fan,Central,1333.51,43
2023-11-04,Cooling Fan,East,491.72,2
2024-05-19,Power Supply,South,761.95,6
2024-03-26,Laptop,East,1859.55,22
2023-07-20,Case,North,1615.44,19
2024-09-11,Speaker,North,1987.59,40
2023-04-10,Webcam,West,775.93,21
2024-05-07,Monitor,South,1525.5,24
2023-06-14,Microphone,Central,376.25,2
2023-04-08,Monitor,Central,1827.28,23
2023-01-08,Cooling Fan,Central,1495.08,39
2024-05-20,Case,South,999.54,50
2024-05-23,Case,South,1727.37,23
2024-04-06,Monitor,Central,910.08,20
2023-07-19,Chair,North,852.39,10
2024-03-20,Laptop,Central,1822.77,4
2024-01-23,Graphics Card,Central,898.74,41
2024-01-09,Mouse,North,849.66,49
2023-01-30,External Drive,North,1914.23,1
2024-08-18,Keyboard,Central,600.66,4
2024-05-07,Speaker,East,484.71,25
2023-11-20,RAM,North,119.95,24
2023-01-07,Keyboard,East,1009.64,10
2023-12-12,Keyboard,North,1583.59,39
2024-04-05,Speaker,West,994.47,25
2023-11-09,Speaker,West,1145.82,45
2023-07-03,Microphone,North,451.3,7
2024-06-17,Case,South,540.71,4
2023-08-17,Laptop,Central,846.23,25
2023-06-23,Webcam,North,1184.71,20
2023-04-29,Chair,South,152.43,7
2024-02-19,Power Supply,East,951.82,24
2023-08-03,Desk,East,1632.2,27
2024-08-15,Microphone,East,275.13,18
2023-07-01,RAM,South,271.62,19
2024-12-18,Microphone,Central,501.68,15
2023-06-06,Webcam,North,224.7,11
2023-09-28,RAM,North,896.04,15
2023-01-03,Laptop,West,1422.33,19
2023-03-08,RAM,North,953.2,24
2024-03-16,SSD,North,998.32,3
2023-09-29,Webcam,West,280.0,10
2023-09-16,Monitor,East,397.27,45
2023-10-28,Graphics Card,North,1274.75,37
2024-08-08,USB Cable,Central,1147.36,20
2023-01-21,Desk,East,68.78,36
2023-08-11,Mouse,East,475.9,32
2023-06-21,Motherboard,North,757.73,19
2023-09-21,Webcam,South,1556.47,16
2024-06-08,Case,West,1728.4,6
2024-08-02,Microphone,North,1565.62,3
2024-07-30,Webcam,West,1976.81,18
2023-11-24,Laptop,East,348.91,10
2023-07-18,USB Cable,South,396.14,21
2023-12-16,External Drive,South,433.02,32
2024-01-14,External Drive,North,1711.99,7
2024-06-23,USB Cable,Central,1379.88,31
2024-12-03,Cooling Fan,West,800.26,48
2024-09-19,Case,Central,1453.59,18
2023-03-09,Mouse,West,282.53,6
2024-04-01,Processor,North,699.53,25
2024-10-03,Mouse,Central,1638.72,23
2023-02-14,Speaker,South,1437.79,35
2024-09-21,External Drive,West,1914.33,6
2023-12-18,Desk,North,1388.68,30
2024-11-04,USB Cable,East,86.1,2
2023-10-08,SSD,East,913.42,38
2023-10-20,Webcam,North,810.64,21
2024-09-23,Cooling Fan,West,779.14,19
2023-02-21,Power Supply,East,1523.57,2
2024-06-11,Headphones,North,1489.64,44
2023-10-13,Case,West,1171.37,7
2023-07-01,Microphone,East,261.87,10
2024-06-13,Motherboard,Central,1052.98,35
2023-07-12,Laptop,Central,25.01,50
2023-07-31,Laptop,Central,998.73,42
2024-07-09,Speaker,East,1541.26,4
2023-01-24,RAM,South,1068.34,34
2023-05-10,USB Cable,West,596.22,4
2024-01-05,Mouse,West,1540.64,15
2024-08-22,SSD,West,354.75,21
2023-04-25,Laptop,South,1479.94,11
2024-03-03,Headphones,East,1830.43,36
2024-10-20,Case,South,363.44,20
2024-11-06,Mouse,East,121.82,4
2023-10-25,SSD,West,1442.56,24
2023-06-10,Speaker,West,226.0,16
2024-05-14,SSD,East,748.25,4
2024-12-16,Graphics Card,Central,830.58,31
2024-03-23,Monitor,South,1606.47,45
2024-05-20,Desk,South,203.34,10
2024-01-09,Mouse,West,534.88,11
2023-08-17,External Drive,West,287.81,18
2024-05-08,Chair,South,1973.14,43
2023-02-20,Keyboard,East,1433.72,23
2023-01-08,Desk,South,1200.12,19
2024-11-05,Motherboard,North,517.42,47
2024-05-18,Monitor,North,1152.2,40
2023-11-19,Case,Central,951.13,32
2024-10-29,Keyboard,North,1689.42,36
2024-10-11,Webcam,Central,1577.7,43
2024-05-01,Microphone,West,106.7,18
2023-07-16,Desk,South,689.02,28
2024-04-15,Power Supply,North,318.62,3
2023-02-09,External Drive,West,998.36,36
2024-08-04,Keyboard,West,1930.92,40
2024-11-30,Microphone,East,1500.71,28
2024-01-23,RAM,Central,1287.52,3
2024-10-13,Headphones,South,1616.56,45
2024-07-12,Chair,North,978.53,41
2023-05-15,Cooling Fan,North,1843.33,46
2023-04-15,SSD,West,1158.19,36
2023-04-11,Graphics Card,East,204.26,33
2023-11-15,Mouse,East,1443.23,35
2023-04-20,External Drive,South,407.15,10
2024-08-06,Case,Central,1262.38,9
2023-01-31,USB Cable,Central,1638.06,19
2024-08-18,RAM,East,698.4,50
2023-11-18,Cooling Fan,South,1726.83,17
2024-03-03,Headphones,East,1483.43,46
2024-02-29,SSD,South,1169.12,40
2024-04-30,USB Cable,South,1711.0,40
2024-07-29,Microphone,West,1829.02,15
2024-06-16,Monitor,North,106.92,23
2023-04-08,Chair,South,885.47,45
2023-02-16,USB Cable,Central,1855.42,31
2024-03-06,Power Supply,West,1310.56,46
2023-01-31,Motherboard,Central,1472.7,42
2024-12-31,Headphones,Central,1145.33,2
2024-08-23,Speaker,West,867.35,44
2023-12-24,Mouse,East,1409.17,37
2023-01-26,SSD,North,1758.39,20
2023-10-21,USB Cable,Central,1067.25,49
2024-10-26,Speaker,South,1054.97,16
2024-10-12,Mouse,Central,542.99,33
2023-12-25,Webcam,North,1552.44,2
2024-02-21,Mouse,South,636.03,6
2024-10-27,Graphics Card,East,1427.37,5
2024-11-29,Microphone,South,652.55,18
2023-06-07,Graphics Card,West,1030.48,33
2024-11-03,SSD,West,684.46,47
2023-06-09,RAM,West,1811.81,1
2023-10-05,Monitor,North,1277.69,48
2023-05-30,Chair,South,108.0,23
2023-04-20,Laptop,West,380.81,46
2023-09-08,Graphics Card,West,1109.95,44
2024-08-07,Processor,West,158.33,20
2023-09-09,Speaker,West,791.0,35
2024-01-29,Microphone,North,35.43,44
2024-06-09,Power Supply,Central,806.17,14
2024-09-15,Power Supply,Central,883.98,44
2024-03-27,Headphones,North,1686.51,10
2023-02-08,Power Supply,North,1545.33,49
2023-12-17,Power Supply,North,1301.74,42
2024-12-08,Case,North,1090.96,24
2024-04-19,USB Cable,East,1392.21,48
2023-12-05,Desk,North,1471.71,1
2024-04-29,Processor,North,1669.01,31
2024-12-14,Desk,Central,1791.04,46
2024-05-14,RAM,North,1048.57,24
2024-08-16,Desk,South,1505.51,13
2023-12-18,Monitor,North,968.59,16
2023-05-22,SSD,West,168.09,33
2024-03-02,External Drive,North,454.59,27
2024-11-13,Mouse,East,726.13,38
2023-08-29,Keyboard,Central,1337.53,12
2024-01-14,Webcam,West,1632.13,23
2023-07-22,Headphones,Central,1565.63,8
2023-12-17,Desk,East,292.98,26
2024-04-07,Mouse,Central,1575.43,5
2024-04-04,Webcam,South,1926.44,25
2024-11-23,Graphics Card,North,954.94,33
2023-06-07,Microphone,West,1445.11,23
2024-09-26,Webcam,North,192.25,22
2023-09-23,Cooling Fan,East,1521.79,14
2024-11-17,Speaker,South,712.74,49
2023-05-04,Chair,North,1932.38,28
2023-09-10,Keyboard,South,478.98,21
2024-01-04,Processor,West,41.55,38
2024-03-12,Mouse,West,373.02,35
2023-10-09,Monitor,West,979.5,4
2023-05-17,SSD,North,436.93,8
2024-06-08,Desk,South,1082.05,8
2023-02-05,Monitor,East,163.46,22
2024-04-25,Processor,Central,1420.66,5
2024-03-12,Mouse,South,1942.46,37
2024-09-14,Desk,South,1210.24,22
2023-12-22,USB Cable,North,1377.73,43
2024-07-19,Motherboard,South,533.29,48
2023-09-16,RAM,North,772.86,45
2024-10-31,Power Supply,North,1835.59,49
2024-04-07,External Drive,South,607.22,31
2023-07-02,Microphone,North,374.66,47
2023-11-08,Headphones,East,1925.95,39
2023-12-13,Power Supply,South,1080.3,37
2024-04-15,USB Cable,South,1034.49,34
2024-03-30,Power Supply,West,1508.46,25
2024-11-21,Desk,West,485.1,40
2024-02-16,External Drive,East,919.46,13
2023-01-28,USB Cable,Central,1670.21,42
2023-04-25,Motherboard,North,1674.07,32
2023-04-28,External Drive,East,1420.36,43
2024-01-03,Motherboard,North,649.41,30
2023-01-12,Headphones,North,1412.63,22
2023-04-16,Motherboard,West,1847.16,28
2024-02-10,Processor,North,1996.05,30
2024-05-18,External Drive,East,880.17,39
2023-11-11,Graphics Card,West,1780.83,35
2023-06-04,Graphics Card,West,1073.25,21
2023-12-27,Headphones,East,882.86,34
2023-11-05,Case,West,1487.83,38
2024-03-30,Webcam,West,549.05,46
2024-05-02,Speaker,North,765.52,3
2024-07-08,SSD,South,1361.33,49
2024-09-06,Power Supply,South,368.36,21
2023-01-03,Speaker,South,1487.21,38
2023-12-02,RAM,Central,1550.13,2
2023-04-01,Chair,East,1056.28,2
2024-10-15,USB Cable,Central,1601.94,24
2024-07-06,RAM,Central,1678.22,42
2023-07-18,RAM,South,1731.68,7
2023-09-28,Speaker,West,1869.15,20
2023-02-09,External Drive,West,1200.43,31
2023-12-08,Microphone,North,378.76,24
2023-07-25,Power Supply,West,1902.46,26
2024-11-11,Headphones,Central,201.65,8
2024-09-06,Desk,East,64.28,21
2023-03-02,Cooling Fan,South,1931.76,23
2024-03-07,Desk,South,478.57,25
2024-02-14,Chair,West,353.76,49
2023-01-21,Power Supply,Central,941.67,21
2024-11-12,Speaker,Central,922.86,40
2023-10-03,RAM,South,1414.29,22
2024-06-03,Speaker,East,1068.11,23
2024-09-06,USB Cable,West,1969.39,48
2024-05-07,Laptop,East,499.08,28
2024-12-16,Keyboard,West,1697.01,1
2023-05-01,Desk,Central,1236.75,1
2024-02-10,SSD,East,912.72,48
2024-05-26,Graphics Card,Central,1707.65,49
2023-06-21,Webcam,West,1258.85,30
2023-07-14,Speaker,West,1965.8,45
2024-06-14,Laptop,South,1929.03,4
2023-08-18,Webcam,North,1738.53,14
2024-01-03,Cooling Fan,West,1568.14,47
2024-06-26,Case,North,1951.02,40
2023-05-02,RAM,East,1554.22,14
2023-09-16,Cooling Fan,North,1120.51,27
2024-05-19,Graphics Card,Central,1071.07,22
2023-08-25,External Drive,West,1459.09,29
2024-07-18,Power Supply,North,745.69,37
2023-04-13,USB Cable,West,1301.5,38
2024-01-05,USB Cable,East,61.16,44
2024-10-16,Keyboard,Central,1613.27,2
2024-12-25,Keyboard,East,1370.35,16
2023-08-13,Chair,South,255.27,38
2024-09-09,Speaker,South,261.53,31
2024-08-27,Speaker,East,431.21,2
2023-02-28,Monitor,East,1918.8,29
2023-05-18,Speaker,North,1961.24,1
2023-05-16,Headphones,North,1867.52,24
2023-08-09,Graphics Card,North,1198.23,10
2023-02-14,USB Cable,South,1115.9,27
2024-07-09,SSD,West,442.99,4
2023-12-09,Cooling Fan,North,222.09,9
2023-03-10,Processor,West,1370.1,26
2023-03-17,Chair,Central,967.95,34
2023-02-21,Case,East,1144.4,37
2024-12-25,USB Cable,Central,1200.9,48
2024-06-02,Motherboard,North,1012.67,34
2023-03-17,SSD,North,1080.42,8
2024-11-03,Cooling Fan,North,622.62,44
2023-06-22,Webcam,South,1668.87,48
2023-08-13,Power Supply,Central,66.38,8
2024-08-19,Processor,West,1164.44,50
2023-01-11,Power Supply,West,419.16,20
2024-06-09,Speaker,North,1133.25,32
2023-09-30,Power Supply,South,1980.65,29
2023-04-19,USB Cable,South,1229.25,20
2023-06-14,Speaker,South,1869.99,35
2024-06-21,Monitor,Central,733.54,4
2023-09-10,Keyboard,Central,29.47,17
2023-07-12,Speaker,South,127.46,21
2023-01-28,RAM,South,1741.28,34
2023-01-26,Chair,Central,427.4,27
2023-01-13,Speaker,South,1287.39,8
2024-09-19,RAM,West,1331.17,18
2023-11-26,Speaker,West,644.19,6
2023-11-08,Keyboard,Central,1942.46,45
2024-03-25,Speaker,South,153.33,17
2023-08-24,External Drive,Central,702.5,43
2024-12-29,Laptop,East,210.61,20
2024-10-17,Chair,East,93.08,26
2024-06-03,Graphics Card,Central,1174.89,30
2023-09-26,Power Supply,West,485.42,21
2023-08-10,SSD,North,366.81,24
2023-09-16,Graphics Card,South,1283.92,23
2023-10-07,SSD,West,1984.39,12
2023-07-22,USB Cable,South,260.26,5
2023-03-01,Keyboard,Central,767.03,23
2024-05-17,Mouse,East,713.61,47
2024-09-23,Mouse,Central,94.35,1
2023-09-29,Chair,East,717.73,13
2023-04-22,Mouse,North,1776.62,18
2023-02-28,Cooling Fan,South,1627.74,24
2023-02-17,RAM,South,774.9,48
2023-08-01,Speaker,East,1326.66,28
2024-08-27,Keyboard,South,1569.06,4
2023-09-09,Webcam,North,688.38,42
2023-03-06,Webcam,West,891.92,9
2024-02-08,SSD,Central,880.99,13
2024-05-18,Laptop,East,955.57,20
2023-03-03,Mouse,North,479.63,1
2023-08-23,Mouse,Central,208.34,10
2023-11-07,USB Cable,South,696.83,26
2024-07-09,USB Cable,West,1661.05,14
2023-05-24,Monitor,East,1697.71,30
2023-01-31,Motherboard,South,570.34,15
2023-05-23,Graphics Card,Central,713.34,5
2024-01-14,Mouse,East,90.37,31
2023-03-14,Headphones,North,1627.27,37
2024-11-07,Webcam,South,239.58,12
2023-02-26,USB Cable,North,349.07,40
2024-02-03,Laptop,East,1810.78,38
2024-12-15,SSD,North,1579.36,40
2024-10-03,Chair,Central,641.67,14
2023-08-05,Mouse,East,1286.76,28
2024-06-01,External Drive,East,494.31,35
2023-03-18,SSD,North,745.5,12
2023-09-13,Desk,Central,905.59,22
2023-10-15,Speaker,North,1118.27,24
2024-11-23,Monitor,East,43.62,2
2023-11-29,Graphics Card,North,1345.91,31
2023-06-30,Graphics Card,North,1171.07,26
2024-07-06,External Drive,North,1452.31,49
2024-07-13,Headphones,East,1375.29,4
2024-09-16,Keyboard,North,1900.88,26
2023-06-03,Laptop,North,1829.18,1
2023-06-27,Microphone,Central,555.58,21
2023-09-05,Desk,West,1903.96,9
2023-12-17,Microphone,North,1596.86,11
2024-07-28,Processor,West,1442.64,35
2024-11-16,USB Cable,East,1133.48,29
2023-02-23,Processor,North,1706.42,43
2024-05-02,Cooling Fan,Central,424.99,27
2024-03-03,Processor,Central,1373.87,36
2023-10-18,Laptop,South,244.54,36
2024-07-24,Motherboard,North,1853.51,20
2023-03-13,RAM,South,1950.49,48
2023-06-05,Processor,West,372.25,18
2023-10-26,Keyboard,South,120.71,34
2024-12-23,Case,Central,1424.66,3
2024-01-16,Webcam,East,224.19,1
2023-12-23,Mouse,Central,1885.97,6
2024-10-02,Mouse,North,984.9,13
2024-09-04,Monitor,North,1311.12,16
2023-08-11,Microphone,West,782.7,35
2023-06-03,Motherboard,South,1652.78,50
2024-01-11,Mouse,East,428.48,49
2023-07-22,Microphone,South,453.65,41
2023-08-17,Processor,South,222.55,7
2024-04-18,Case,North,238.76,40
2024-01-07,Webcam,South,1871.72,44
2023-04-07,Desk,West,1547.65,15
2024-02-20,Webcam,South,1602.15,21
2024-08-04,Desk,North,322.81,4
2023-06-29,Keyboard,West,1474.64,40
2023-02-22,Graphics Card,North,1070.65,1
2023-07-27,SSD,North,635.72,32
2023-05-01,Cooling Fan,South,1703.61,47
2024-10-12,Speaker,South,851.8,10
2023-07-03,Monitor,West,1569.52,28
2024-09-20,USB Cable,North,644.46,18
2023-01-10,SSD,South,349.0,7
2024-06-18,Webcam,Central,605.72,27
2023-06-05,Mouse,Central,1278.93,22
2024-05-22,Webcam,West,1134.63,31
2023-03-18,External Drive,West,580.4,40
2023-10-09,Motherboard,West,55.59,25
2023-12-22,Case,North,1982.85,49
2024-11-28,RAM,Central,897.95,33
2024-03-15,External Drive,South,1537.85,27
2023-08-11,Microphone,West,1500.31,28
2023-08-10,USB Cable,East,1030.31,30
2024-09-03,RAM,West,1435.7,43
2023-12-08,Microphone,East,1729.51,50
2023-04-30,Speaker,West,696.85,18
2024-02-03,Webcam,Central,998.59,3
2023-12-04,Case,South,523.19,49
2024-07-14,Webcam,Central,782.59,34
2023-09-28,External Drive,South,1450.5,3
2023-07-09,Chair,East,692.13,7
2023-02-13,Motherboard,North,1796.84,37
2023-12-02,Desk,Central,376.85,3
2023-05-04,External Drive,North,189.51,30
2023-08-01,Webcam,Central,163.74,50
2024-05-28,Desk,East,1559.11,43
2023-10-12,Power Supply,West,657.66,25
2023-12-06,Processor,Central,220.86,44
2024-09-27,Speaker,South,1054.6,16
2023-02-18,Processor,North,412.07,33
2023-12-29,Power Supply,East,1763.42,34
2024-04-09,Microphone,East,834.88,6
2023-03-28,Desk,West,58.49,34
2024-10-13,Microphone,West,657.48,41
2024-05-10,USB Cable,Central,29.45,11
2024-10-09,Power Supply,North,1825.17,7
2024-01-02,Cooling Fan,Central,1078.51,22
2023-10-05,Mouse,East,763.04,25
2024-03-05,Headphones,East,970.52,16
2024-06-23,Motherboard,Central,1673.85,46
2023-12-29,Mouse,East,1961.97,48
2024-08-24,Keyboard,South,1483.97,40
2023-06-09,Laptop,North,833.93,12
2024-03-20,RAM,South,849.63,28
2024-01-18,Desk,South,1427.3,8
2023-04-30,Processor,North,480.04,24
2023-01-08,Processor,Central,290.75,21
2024-12-17,Speaker,Central,1479.5,33
2023-09-26,Cooling Fan,North,543.22,11
2024-10-23,Power Supply,West,1972.94,35
2024-06-14,Microphone,South,1282.59,21
2024-08-22,Chair,East,177.47,48
2023-09-03,SSD,East,883.01,40
2023-04-06,Microphone,Central,1706.34,40
2023-05-27,Power Supply,South,624.49,34
2023-03-10,Keyboard,East,119.77,16
2023-05-07,Speaker,North,1068.29,34
2024-02-29,Desk,Central,1207.2,38
2024-12-25,Webcam,South,664.98,39
2024-10-21,Webcam,West,727.03,23
2024-11-22,Microphone,Central,890.61,24
2024-11-17,External Drive,Central,1185.53,29
2024-11-09,Graphics Card,North,1470.62,16
2024-05-04,External Drive,North,419.11,36
2023-07-10,External Drive,South,1722.12,19
2024-05-19,External Drive,Central,1323.05,19
2024-11-09,Microphone,East,462.75,43
2023-03-05,Chair,North,1225.38,6
2023-08-24,Speaker,Central,1150.47,43
2023-07-03,Mouse,North,1190.02,30
2024-10-04,Keyboard,West,422.73,16
2024-03-10,Monitor,Central,637.52,42
2024-11-24,Cooling Fan,Central,313.26,26
2024-06-08,Motherboard,West,1094.4,11
2023-12-16,Motherboard,West,1617.58,42
2024-03-17,Processor,North,1418.71,44
2023-03-21,Headphones,West,565.78,27
2024-12-24,Speaker,Central,1186.5,26
2023-01-03,Speaker,Central,119.69,20
2023-08-06,Mouse,East,1475.47,29
2024-12-24,Headphones,South,227.59,9
2023-10-21,Mouse,Central,1632.34,5
2023-07-28,Headphones,West,1779.95,9
2024-05-07,Case,South,975.18,35
2024-01-23,External Drive,West,1242.59,6
2024-05-22,Speaker,West,619.88,16
2024-09-13,Case,West,638.74,18
2023-11-07,Chair,Central,582.37,36
2024-10-02,USB Cable,Central,1184.31,48
2024-08-28,Microphone,North,1782.69,2
2023-08-23,Monitor,South,171.03,48
2024-01-20,Motherboard,South,315.01,43
2024-06-06,RAM,Central,448.91,34
2024-06-02,Microphone,North,959.96,15
2024-08-14,External Drive,East,288.59,2
2024-01-08,SSD,Central,323.66,26
2023-08-01,Desk,West,1535.97,34
2023-11-10,Speaker,Central,1252.21,36
2024-07-02,External Drive,North,1439.74,21
2023-12-07,Speaker,Central,1501.51,31
2023-12-25,Headphones,South,628.16,28
2024-02-09,Graphics Card,North,328.07,21
2024-08-20,External Drive,South,1243.07,43
2024-08-23,Case,North,560.53,12
2023-05-03,Processor,East,1206.19,21
2024-01-27,External Drive,Central,1733.44,6
2024-06-11,Monitor,East,1646.22,4
2023-12-01,Graphics Card,West,1754.04,18
2024-05-06,Webcam,South,1712.0,30
2024-07-15,Graphics Card,Central,1297.76,21
2023-09-20,RAM,South,1727.56,38
2023-05-15,SSD,North,1723.93,27
2023-01-13,Monitor,Central,409.82,5
2023-10-06,Chair,South,647.24,12
2023-10-08,Graphics Card,East,320.9,5
2023-03-19,Power Supply,South,1143.17,49
2023-11-17,Laptop,Central,1072.82,3
2024-05-24,Case,West,1064.2,38
2023-06-15,External Drive,North,1978.02,47
2024-05-11,SSD,North,851.81,32
